location_type,climate_zone,household_size,monthly_income,electricity_kwh,natural_gas_kwh,lpg_kg,solar_kwh,renewable_energy_percent,car_km,car_fuel_efficiency,petrol_liters,diesel_liters,motorcycle_km,ev_km,ev_charging_kwh,public_transport_percent,bus_km,train_km,flight_hours,flight_distance_km,diet_type,beef_meals_month,dairy_servings_month,food_waste_kg,local_food_percent,total_waste_kg,recycled_waste_percent,composted_waste_percent,plastic_waste_kg,paper_waste_kg,home_size_sqft,ac_hours_month,heating_hours_month,shopping_trips_month,clothing_items_month,electronics_items_year,tree_planting_year,carbon_emission_kg
urban,cool,2.0,53012.85,221.82,90.46,40.66,0.0,0.0,0.0,11.51,0.0,0.0,0.0,0.0,0.0,78.47,1250.34,159.11,0.11,85.71,vegetarian,0.0,18.0,4.53,25.88,11.0,37.53,24.56,0.98,0.97,1081.23,5.71,155.23,3.0,1.0,0.0,0.0,501.22
urban,hot,1.0,52006.05,215.08,67.64,6.25,0.0,0.0,0.0,16.11,0.0,,0.0,,0.0,17.48,42.01,59.05,1.09,903.62,mixed,4.0,21.0,0.8,65.65,7.74,65.82,22.27,1.82,1.33,466.64,,1.45,3.0,4.0,0.0,3.0,494.71
urban,cool,1.0,64141.69,205.43,81.2,11.12,111.32,52.81,131.44,13.83,4.3,5.2,372.91,0.0,0.0,25.17,207.75,47.15,0.6,498.29,mixed,4.0,22.0,0.82,59.06,3.02,93.14,64.51,0.45,0.5,1005.84,1.62,138.17,2.0,3.0,1.0,1.0,374.08
urban,moderate,2.0,21609.6,170.1,67.31,3.31,0.0,0.0,0.0,13.04,0.0,0.0,0.0,0.0,0.0,56.65,499.99,30.8,0.89,662.69,mixed,8.0,26.0,4.87,26.02,11.72,80.56,5.64,,0.68,617.81,5.52,2.63,0.0,2.0,0.0,2.0,430.21
rural,moderate,7.0,61987.77,651.74,3.79,12.81,0.0,0.0,528.06,19.92,21.17,5.34,0.0,0.0,0.0,0.0,0.0,194.72,2.58,1847.82,non_vegetarian,5.0,11.0,4.61,41.45,54.8,69.79,22.04,4.47,9.97,2099.73,35.51,1.59,4.0,2.0,0.0,2.0,1004.59
urban,hot,2.0,21098.63,245.0,92.71,2.81,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,55.35,157.47,59.84,3.72,3043.37,vegetarian,0.0,24.0,2.84,49.01,8.25,78.61,10.82,1.17,1.0,767.05,211.02,1.69,2.0,1.0,1.0,1.0,875.8
urban,hot,5.0,87720.56,322.8,30.15,4.77,0.0,7.82,0.0,19.33,0.0,0.0,51.53,0.0,0.0,22.82,120.82,22.61,,1620.96,mixed,3.0,24.0,8.37,67.01,52.54,92.32,8.23,5.12,8.32,1026.48,78.51,3.2,3.0,3.0,1.0,3.0,679.18
urban,moderate,4.0,25738.81,297.28,108.68,12.85,0.0,0.0,0.0,18.62,0.0,0.0,0.0,0.0,0.0,85.32,221.04,19.57,6.04,4918.12,mixed,2.0,14.0,21.41,47.48,13.94,39.61,25.26,1.74,0.81,1284.34,49.98,11.69,0.0,2.0,,1.0,1246.53
urban,hot,,31923.39,101.5,92.81,2.68,234.85,100.0,0.0,13.49,0.0,0.0,150.9,0.0,0.0,,20.82,39.14,4.27,3022.34,,6.0,,1.75,88.87,59.84,64.38,31.91,8.04,4.24,1200.32,95.6,2.93,3.0,0.0,0.0,0.0,698.05
,hot,3.0,39217.24,282.7,132.04,14.57,0.0,0.0,429.44,10.61,18.73,21.77,,0.0,0.0,69.48,102.64,72.39,1.98,1595.25,vegetarian,0.0,12.0,0.51,38.44,15.36,72.6,10.45,2.98,0.77,580.25,139.7,3.3,2.0,1.0,0.0,0.0,759.14
suburban,moderate,4.0,81983.41,194.3,3.75,13.18,0.0,0.0,378.18,,10.01,11.14,,0.0,0.0,15.79,99.25,106.85,13.08,9054.61,vegan,0.0,0.0,2.98,73.55,4.48,66.44,6.47,0.94,0.43,1675.32,25.9,0.24,5.0,0.0,1.0,1.0,1963.91
rural,hot,5.0,47628.13,173.66,41.34,6.27,0.0,1.78,368.32,18.89,9.77,9.73,904.39,0.0,0.0,29.33,86.58,,1.17,962.78,vegetarian,0.0,22.0,2.18,22.02,52.95,71.26,17.36,8.09,6.39,1315.38,93.31,10.31,1.0,1.0,1.0,0.0,587.48
rural,hot,4.0,64214.01,361.71,49.9,31.62,305.27,79.34,564.85,11.7,35.72,12.54,0.0,0.0,0.0,51.49,97.87,87.53,0.82,604.35,mixed,,21.0,2.88,66.71,34.66,34.19,10.33,6.75,5.62,1517.43,96.39,0.33,1.0,4.0,0.0,0.0,526.44
rural,hot,3.0,31616.11,386.26,46.99,5.72,0.0,2.35,0.0,17.52,0.0,0.0,0.0,1094.38,185.12,46.64,241.83,91.03,2.94,1958.86,mixed,,18.0,8.12,36.69,13.38,62.22,31.73,1.39,0.75,1097.12,53.33,6.22,2.0,1.0,0.0,0.0,858.27
,moderate,2.0,58966.82,168.93,86.15,11.48,,3.48,0.0,17.19,0.0,0.0,0.0,0.0,0.0,44.75,25.39,60.08,0.42,304.04,mixed,1.0,13.0,7.14,57.54,,91.16,38.12,0.54,0.15,1005.93,22.17,3.42,2.0,2.0,2.0,1.0,333.13
urban,cool,1.0,82461.38,200.53,,24.16,0.0,0.34,212.22,18.38,9.19,2.35,0.0,490.83,91.41,57.49,142.45,26.16,1.6,1334.56,vegetarian,0.0,22.0,3.26,82.56,3.51,69.92,18.63,0.7,0.7,815.91,4.0,298.8,3.0,4.0,0.0,0.0,675.73
suburban,cool,5.0,102041.89,244.98,423.87,4.46,0.0,0.81,288.82,,18.93,9.5,955.75,0.0,0.0,33.12,75.36,94.05,0.15,100.3,vegan,0.0,0.0,15.26,70.73,24.25,67.08,54.32,2.66,1.38,1488.71,11.91,110.61,5.0,3.0,2.0,1.0,548.53
urban,moderate,2.0,34584.76,155.7,70.37,4.17,0.0,0.55,0.0,14.03,0.0,0.0,57.04,0.0,0.0,70.0,139.01,70.71,3.1,2322.92,mixed,4.0,20.0,0.91,75.4,9.18,34.49,42.05,0.93,1.18,594.2,9.43,6.11,3.0,1.0,0.0,0.0,710.19
urban,hot,3.0,45103.84,280.09,30.21,9.03,0.0,3.94,0.0,11.59,,0.0,109.01,0.0,0.0,68.14,121.55,70.73,5.64,4531.77,vegan,0.0,0.0,4.56,66.68,6.82,32.32,,1.31,0.64,580.89,98.71,13.62,1.0,1.0,1.0,1.0,1082.81
rural,hot,3.0,170544.65,131.03,128.47,1.85,0.0,5.28,,11.0,30.41,14.71,0.0,262.86,59.03,12.1,19.65,6.21,0.92,695.7,mixed,3.0,14.0,8.35,78.38,25.23,59.22,38.46,3.19,3.15,991.27,233.19,0.79,8.0,5.0,3.0,2.0,571.01
urban,hot,2.0,66582.84,225.95,18.69,1.78,0.0,2.29,247.78,13.44,13.79,4.64,408.33,0.0,0.0,61.75,813.92,103.49,7.01,5585.14,mixed,1.0,24.0,1.54,67.83,22.09,29.17,34.13,1.88,1.33,853.28,196.02,5.81,4.0,6.0,3.0,0.0,1546.16
urban,moderate,,15941.59,203.24,57.59,24.37,0.0,0.0,0.0,15.93,0.0,0.0,0.0,0.0,0.0,77.32,240.1,50.01,3.56,2893.69,non_vegetarian,7.0,19.0,1.02,55.77,37.82,47.86,10.52,6.45,2.02,1441.06,12.1,0.59,1.0,2.0,0.0,0.0,948.5
urban,hot,4.0,101143.57,185.92,31.97,1.67,177.03,97.56,255.63,17.3,8.63,6.15,266.88,0.0,0.0,66.62,67.69,184.47,1.24,883.83,vegetarian,0.0,20.0,9.92,96.93,14.41,24.53,39.07,1.58,2.55,1325.26,113.98,1.04,2.0,1.0,1.0,1.0,353.48
urban,hot,3.0,52994.99,,126.12,8.13,0.0,0.0,0.0,13.49,0.0,0.0,0.0,0.0,0.0,52.97,159.19,32.23,3.85,2763.85,vegetarian,0.0,18.0,11.67,46.55,,26.62,36.68,0.62,0.17,839.73,134.11,0.01,0.0,0.0,0.0,1.0,800.45
suburban,moderate,6.0,48814.31,263.67,29.33,17.24,0.0,0.0,162.6,7.83,10.2,10.56,297.51,0.0,0.0,13.87,210.02,205.47,1.41,935.62,vegetarian,0.0,16.0,27.39,69.01,6.78,43.13,18.75,1.67,1.06,2226.72,16.89,0.3,2.0,2.0,0.0,1.0,674.92
suburban,hot,6.0,80562.07,157.57,98.12,9.26,,7.98,0.0,18.18,0.0,0.0,0.0,0.0,0.0,27.91,183.17,,4.84,3911.81,non_vegetarian,12.0,23.0,3.89,84.42,15.76,45.55,35.03,3.42,0.87,874.58,51.05,2.91,2.0,,4.0,0.0,1090.51
urban,hot,3.0,79681.66,214.23,11.63,3.5,0.0,4.15,514.27,11.59,36.16,8.22,485.12,0.0,0.0,66.96,49.04,92.59,5.59,4618.16,mixed,2.0,27.0,3.03,25.27,15.78,55.76,21.24,3.22,1.97,365.68,72.25,6.99,4.0,3.0,2.0,1.0,1273.16
urban,moderate,2.0,82537.54,,12.18,4.14,273.52,100.0,228.1,12.93,8.73,8.91,792.41,0.0,,70.48,426.37,68.64,1.28,946.73,mixed,2.0,21.0,2.62,42.6,7.02,85.87,30.88,1.15,0.58,905.04,14.91,1.3,3.0,0.0,1.0,0.0,333.71
rural,moderate,1.0,152284.58,120.92,130.26,13.37,0.0,0.0,0.0,12.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.08,6.29,4230.91,mixed,4.0,27.0,,55.21,4.27,,38.24,0.7,0.53,566.62,4.51,2.89,5.0,6.0,3.0,1.0,1096.6
urban,hot,1.0,43299.41,234.36,36.11,12.92,0.0,9.51,0.0,16.76,0.0,0.0,0.0,0.0,0.0,21.95,104.41,,0.79,605.09,mixed,1.0,18.0,2.54,77.85,3.18,65.86,39.07,0.71,0.26,679.72,83.4,0.97,0.0,0.0,0.0,1.0,385.18
suburban,hot,5.0,14623.88,369.77,22.73,12.49,0.0,0.0,770.34,11.83,45.61,19.5,113.86,0.0,0.0,14.55,11.16,32.41,1.58,1262.25,vegan,0.0,0.0,7.86,39.17,18.34,47.84,28.99,2.53,1.97,1632.98,146.11,0.08,1.0,1.0,0.0,1.0,780.47
urban,hot,5.0,36823.98,488.07,12.6,3.0,132.4,14.84,,19.57,41.71,13.42,0.0,0.0,0.0,63.1,113.91,249.38,0.32,221.07,non_vegetarian,13.0,16.0,7.99,56.22,19.96,41.35,35.91,1.94,2.88,1203.17,68.38,10.51,1.0,2.0,1.0,1.0,716.35
urban,moderate,7.0,38421.12,431.48,8.51,4.96,0.0,4.36,221.06,12.94,14.4,2.68,199.22,0.0,0.0,21.31,368.4,10.28,,2567.93,vegetarian,0.0,24.0,9.97,,,85.61,1.67,5.94,6.03,1341.43,23.79,3.53,4.0,4.0,0.0,2.0,930.39
urban,moderate,4.0,81981.96,207.67,68.9,4.68,0.0,0.6,646.68,,22.02,20.54,392.65,0.0,0.0,19.52,83.86,114.21,0.19,136.97,mixed,3.0,7.0,4.71,77.12,,86.0,,0.46,,1731.9,16.22,,1.0,1.0,0.0,1.0,430.46
suburban,hot,2.0,54990.21,352.36,2.13,,0.0,0.0,322.53,18.41,11.04,6.48,0.0,741.62,163.7,0.0,0.0,41.01,2.62,2222.07,mixed,1.0,20.0,6.71,100.0,8.43,88.46,27.48,1.43,1.57,649.79,118.91,5.45,3.0,2.0,1.0,2.0,839.7
urban,moderate,5.0,52117.96,91.66,97.1,2.91,0.0,0.0,0.0,16.05,0.0,0.0,168.23,0.0,,32.6,90.41,100.49,1.49,1123.36,mixed,1.0,19.0,10.14,31.74,25.42,67.12,24.52,5.76,2.68,1307.19,46.45,10.45,0.0,1.0,2.0,2.0,413.19
urban,hot,1.0,56247.27,176.38,0.95,8.9,0.0,0.0,676.12,14.25,29.67,17.78,381.89,0.0,0.0,49.38,,10.94,0.85,628.61,mixed,2.0,26.0,1.04,73.39,4.01,63.07,54.67,0.62,0.6,612.54,220.27,2.11,3.0,2.0,1.0,0.0,544.38
urban,hot,4.0,140192.9,369.59,20.91,10.16,0.0,2.4,0.0,13.64,0.0,0.0,0.0,0.0,0.0,34.47,34.28,151.77,1.37,1056.93,non_vegetarian,4.0,21.0,12.27,84.23,26.54,73.81,18.49,3.41,2.9,1580.56,73.37,4.1,10.0,3.0,4.0,2.0,665.87
urban,moderate,3.0,71690.96,225.72,61.95,3.29,0.0,0.0,0.0,19.37,0.0,0.0,2068.15,177.39,33.12,37.59,125.12,896.2,8.54,6767.18,mixed,3.0,21.0,4.68,61.7,4.8,70.64,14.41,,0.55,571.91,24.6,3.49,2.0,2.0,0.0,2.0,1789.61
suburban,,5.0,45727.54,229.21,30.64,9.22,0.0,2.69,0.0,10.6,0.0,0.0,347.25,0.0,0.0,19.24,15.12,166.82,0.39,297.34,vegan,0.0,0.0,6.92,56.12,17.68,20.46,29.61,2.05,1.81,1176.75,13.96,2.68,0.0,2.0,1.0,1.0,372.56
suburban,hot,3.0,70664.51,179.63,107.37,6.67,511.75,100.0,203.22,16.4,8.34,4.05,0.0,0.0,0.0,19.11,136.59,16.39,4.15,3146.93,vegan,0.0,0.0,3.28,47.1,17.34,64.57,38.54,4.27,1.69,1029.02,175.68,7.06,3.0,4.0,1.0,2.0,506.16
suburban,cool,1.0,284068.86,106.95,277.3,9.99,103.26,86.78,1460.96,11.66,106.4,18.92,0.0,946.43,146.18,0.0,0.0,105.55,0.24,169.5,vegetarian,0.0,22.0,1.24,64.7,5.3,59.94,45.96,0.84,0.94,1229.63,18.58,220.72,5.0,8.0,3.0,1.0,655.57
suburban,hot,6.0,36424.81,356.94,29.03,14.11,0.0,,0.0,18.4,0.0,0.0,0.0,,0.0,33.12,68.87,52.48,0.26,191.97,vegan,0.0,0.0,6.64,15.74,36.3,61.27,44.54,7.58,6.83,1571.48,93.81,3.79,1.0,2.0,0.0,1.0,424.53
urban,hot,4.0,48873.07,600.87,22.56,24.06,0.0,0.0,0.0,13.39,0.0,0.0,79.15,0.0,0.0,41.49,102.38,142.43,4.99,4130.82,non_vegetarian,5.0,17.0,12.94,77.97,30.0,54.16,17.71,2.48,5.8,1313.22,69.49,1.11,1.0,2.0,1.0,2.0,1385.59
rural,cool,7.0,46861.19,567.62,337.6,10.99,0.0,0.0,399.0,19.87,14.14,5.94,332.75,0.0,0.0,23.62,33.13,272.54,4.76,3965.83,non_vegetarian,9.0,15.0,1.85,32.24,38.12,58.69,5.64,,3.38,1480.0,9.85,,2.0,3.0,1.0,1.0,1507.55
suburban,hot,4.0,,126.29,52.24,7.63,0.0,0.0,630.35,9.89,46.96,16.79,0.0,233.14,49.54,15.81,105.74,38.0,0.55,433.67,mixed,3.0,19.0,6.46,69.37,8.44,77.28,19.98,0.9,1.5,1331.64,146.21,0.9,3.0,1.0,1.0,1.0,507.25
urban,moderate,3.0,75509.21,288.75,77.76,2.39,0.0,1.0,,13.52,0.0,0.0,188.06,0.0,0.0,41.92,135.36,99.22,10.1,7374.14,mixed,2.0,18.0,5.97,93.66,15.37,87.64,,1.31,2.01,616.56,12.12,10.12,3.0,2.0,2.0,0.0,1715.65
urban,moderate,2.0,103025.07,100.56,16.4,10.23,0.0,1.92,0.0,14.04,0.0,,39.49,0.0,0.0,35.29,141.19,55.49,13.06,8691.87,mixed,6.0,23.0,2.37,43.86,8.23,72.85,50.09,0.93,1.4,1198.37,9.55,4.62,2.0,1.0,6.0,,1714.13
urban,hot,1.0,43634.2,132.19,27.12,27.41,0.0,0.0,0.0,19.2,0.0,0.0,190.86,0.0,,54.43,218.22,58.81,5.85,4798.83,mixed,3.0,,1.06,62.48,3.08,77.35,14.62,0.29,0.38,250.0,94.57,1.63,0.0,3.0,0.0,1.0,1206.23
urban,moderate,4.0,30665.1,138.76,29.85,4.72,0.0,10.25,333.84,10.2,19.29,13.45,,0.0,0.0,21.51,46.26,14.63,1.53,1145.63,vegan,0.0,0.0,12.05,7.79,11.49,73.61,33.72,1.93,1.85,1896.76,12.45,1.03,1.0,1.0,0.0,1.0,487.79
urban,moderate,3.0,32674.14,114.21,13.54,8.8,310.24,100.0,381.8,13.87,17.88,9.64,0.0,0.0,0.0,55.57,157.79,27.9,0.0,1.75,non_vegetarian,6.0,27.0,2.81,76.66,22.26,83.68,26.99,3.11,1.77,632.04,12.08,13.32,1.0,3.0,0.0,1.0,161.84
rural,moderate,4.0,,202.17,17.3,18.91,217.24,100.0,0.0,13.16,0.0,0.0,0.0,0.0,0.0,36.71,38.42,24.75,3.69,2520.29,vegetarian,0.0,,11.14,35.97,31.32,76.18,29.78,7.68,4.22,1083.03,19.15,2.81,1.0,2.0,0.0,0.0,589.02
suburban,hot,4.0,42891.49,338.41,45.49,11.3,0.0,0.0,452.75,13.51,24.49,9.01,0.0,418.25,58.97,15.03,83.35,37.86,2.01,1615.72,,0.0,17.0,5.25,55.73,14.58,45.95,28.14,3.06,1.19,1273.71,211.7,0.2,1.0,1.0,0.0,0.0,804.87
urban,cool,1.0,28038.31,304.09,77.77,2.27,0.0,2.8,460.58,15.7,23.72,5.62,466.26,0.0,0.0,35.62,47.67,,0.41,267.85,mixed,4.0,19.0,,20.86,4.75,36.29,44.71,0.87,0.27,835.25,53.35,23.3,0.0,5.0,1.0,0.0,531.55
rural,moderate,4.0,30525.2,143.2,55.29,28.64,0.0,0.0,90.2,16.87,3.35,1.99,0.0,0.0,0.0,31.3,131.56,60.44,0.18,125.8,vegetarian,0.0,23.0,3.61,64.08,16.16,77.81,34.05,1.76,1.34,1105.51,18.05,0.91,2.0,3.0,0.0,2.0,311.18
,moderate,4.0,39770.38,166.81,103.37,16.83,0.0,0.0,0.0,16.44,0.0,0.0,358.73,0.0,0.0,44.09,47.35,63.4,0.29,201.07,mixed,2.0,21.0,10.4,61.79,7.36,28.14,13.91,1.81,1.45,2075.53,16.51,2.07,3.0,,1.0,2.0,400.15
suburban,moderate,4.0,15168.76,202.16,16.15,14.72,0.0,8.71,637.42,15.48,29.94,,449.8,0.0,0.0,29.36,199.3,39.38,0.72,489.03,vegetarian,0.0,19.0,14.67,45.5,14.9,72.29,27.51,3.49,1.0,928.57,107.54,2.95,1.0,2.0,0.0,0.0,562.7
suburban,cool,1.0,31993.19,252.2,113.14,9.32,0.0,5.99,131.0,14.09,6.9,2.4,0.0,0.0,0.0,12.1,33.97,34.93,14.83,11896.83,mixed,4.0,17.0,2.74,40.26,5.36,45.49,28.12,1.26,0.49,562.27,16.43,52.19,2.0,1.0,0.0,0.0,2518.24
suburban,hot,4.0,67921.09,313.27,4.31,,0.0,4.92,0.0,19.39,0.0,0.0,280.72,0.0,0.0,31.05,313.81,45.75,10.07,7998.38,vegetarian,0.0,36.0,6.48,84.86,4.35,49.79,24.77,0.78,0.69,1033.31,84.51,1.49,2.0,1.0,1.0,0.0,1777.72
urban,,4.0,72145.12,226.07,57.54,2.36,104.21,54.02,397.92,12.61,,12.95,0.0,0.0,0.0,53.66,242.6,813.15,,32.14,non_vegetarian,7.0,,12.59,56.51,45.4,61.19,29.88,5.09,7.13,825.63,60.71,5.49,2.0,0.0,1.0,2.0,421.78
suburban,moderate,4.0,47509.74,117.06,11.29,4.89,0.0,0.0,0.0,16.93,0.0,0.0,0.0,0.0,0.0,28.32,271.95,157.47,4.11,3314.98,mixed,0.0,20.0,16.22,24.69,8.88,82.99,27.58,0.94,1.08,871.19,24.42,1.02,1.0,3.0,1.0,3.0,762.0
urban,hot,1.0,24258.22,226.92,50.51,3.17,0.0,,908.36,16.96,43.33,10.23,0.0,0.0,0.0,56.27,50.6,381.84,5.87,,mixed,2.0,29.0,0.34,56.04,2.71,28.79,24.39,0.22,0.22,996.94,231.58,1.16,1.0,1.0,0.0,2.0,1279.43
suburban,hot,3.0,75536.67,255.51,68.65,4.62,0.0,4.26,0.0,14.91,0.0,0.0,399.02,0.0,0.0,21.39,84.43,136.46,0.59,476.18,non_vegetarian,7.0,22.0,3.7,39.08,14.21,79.63,22.59,2.15,0.97,959.17,92.27,5.82,1.0,1.0,1.0,0.0,494.12
suburban,moderate,3.0,26540.96,132.2,13.59,5.38,309.38,100.0,722.31,13.11,46.66,8.42,721.02,0.0,0.0,1.43,2.01,257.07,0.24,191.64,mixed,2.0,19.0,4.37,8.84,9.47,51.63,14.48,2.15,1.66,1166.41,14.66,6.58,0.0,2.0,0.0,0.0,249.83
urban,cool,2.0,24127.81,138.13,174.05,9.26,,2.32,0.0,15.64,0.0,0.0,0.0,0.0,0.0,54.42,342.4,117.19,2.24,1712.7,vegetarian,0.0,20.0,0.75,37.2,4.92,61.63,37.7,0.64,0.31,459.77,5.49,32.57,3.0,2.0,0.0,1.0,553.62
rural,moderate,3.0,22579.87,165.62,4.36,15.87,113.07,59.29,0.0,15.99,,0.0,0.0,0.0,0.0,19.9,149.52,65.71,1.42,1163.35,non_vegetarian,11.0,14.0,4.33,73.42,14.34,80.97,11.82,1.68,2.51,1163.66,19.05,12.48,1.0,2.0,1.0,1.0,483.22
urban,hot,1.0,49372.74,245.96,28.6,5.49,0.0,,0.0,14.87,0.0,0.0,0.0,0.0,0.0,55.36,,23.09,0.93,766.62,vegetarian,0.0,22.0,4.07,45.75,3.01,35.52,10.97,0.72,0.3,919.65,235.12,3.19,1.0,0.0,0.0,0.0,417.85
urban,hot,2.0,24901.09,151.1,52.66,,541.46,100.0,154.15,14.54,7.43,3.17,0.0,0.0,0.0,23.52,22.47,314.49,8.29,5718.84,vegetarian,0.0,19.0,7.17,27.11,2.61,26.87,37.97,0.62,,1274.82,104.15,3.39,1.0,1.0,0.0,0.0,846.41
rural,hot,7.0,106598.9,525.37,20.62,10.79,78.41,12.14,0.0,11.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.87,0.25,177.65,non_vegetarian,4.0,24.0,8.64,48.43,40.84,62.53,48.48,8.67,4.01,2034.62,95.59,1.02,2.0,4.0,5.0,0.0,551.04
suburban,hot,1.0,79291.71,288.57,205.97,4.46,533.85,100.0,430.17,15.07,20.03,8.52,0.0,0.0,0.0,3.9,3.15,32.78,0.39,282.1,vegan,0.0,0.0,2.02,66.03,3.5,72.21,12.92,0.31,0.67,933.02,173.88,4.19,0.0,1.0,2.0,0.0,63.98
urban,hot,2.0,39297.17,402.6,19.27,7.17,0.0,7.46,0.0,19.48,0.0,0.0,825.44,0.0,0.0,45.64,143.75,38.01,10.5,6855.77,mixed,1.0,15.0,4.21,48.48,3.46,,34.94,0.85,0.53,903.17,198.12,9.61,1.0,1.0,1.0,1.0,1758.07
,moderate,2.0,14483.8,94.5,11.21,39.43,0.0,1.61,0.0,25.83,0.0,0.0,205.12,0.0,0.0,25.87,,67.03,4.62,3766.52,mixed,3.0,25.0,1.22,89.23,8.22,,30.42,0.93,1.48,752.21,8.37,3.84,2.0,0.0,0.0,2.0,961.26
rural,hot,2.0,9964.01,370.5,39.81,11.44,0.0,2.29,0.0,14.92,0.0,0.0,0.0,228.79,49.82,33.94,71.1,194.31,2.96,2467.75,non_vegetarian,9.0,21.0,8.45,68.65,7.07,7.45,33.56,1.62,0.96,250.0,154.73,2.02,4.0,2.0,0.0,1.0,870.88
urban,hot,6.0,13900.19,304.74,15.87,4.26,0.0,0.55,346.39,14.77,14.38,,136.34,0.0,0.0,33.71,92.33,60.59,3.97,2819.78,mixed,2.0,20.0,16.97,63.64,40.15,61.79,8.52,6.32,,1797.12,104.3,5.19,0.0,0.0,1.0,2.0,969.98
rural,hot,4.0,47506.1,707.84,50.09,13.21,0.0,0.0,1212.61,15.85,50.01,26.51,190.44,0.0,0.0,0.0,0.0,174.9,8.29,6489.95,mixed,4.0,19.0,3.55,57.83,13.09,81.35,9.14,1.67,1.13,1078.04,167.05,0.01,2.0,0.0,1.0,0.0,2159.46
urban,hot,3.0,15881.14,183.29,2.58,14.2,0.0,0.0,0.0,13.49,0.0,0.0,0.0,0.0,0.0,36.89,182.16,405.94,1.47,1129.51,vegetarian,0.0,16.0,2.05,19.61,,25.08,10.44,1.61,2.46,1423.46,154.33,10.4,1.0,2.0,0.0,1.0,507.84
urban,hot,2.0,49494.31,347.33,3.66,2.65,0.0,0.0,247.31,12.11,13.8,6.62,233.6,0.0,0.0,94.94,363.97,103.2,0.99,806.41,,7.0,33.0,2.25,47.76,12.96,52.34,29.24,2.94,2.15,745.13,35.14,2.03,2.0,2.0,,2.0,625.14
suburban,hot,3.0,11973.17,125.53,32.26,11.56,0.0,4.35,664.47,15.77,,21.7,0.0,0.0,0.0,8.71,32.93,38.78,0.2,140.14,mixed,4.0,17.0,6.62,62.63,15.64,91.43,50.73,,,1565.41,120.28,3.09,0.0,2.0,0.0,0.0,401.09
urban,hot,1.0,23738.51,278.31,86.77,2.12,0.0,0.0,0.0,17.18,0.0,0.0,256.36,0.0,0.0,31.69,152.18,39.61,0.21,154.31,mixed,1.0,28.0,1.2,92.25,3.91,85.87,27.97,0.84,0.25,550.63,73.8,12.08,0.0,3.0,,1.0,375.85
rural,moderate,3.0,87549.94,181.02,9.7,3.73,0.0,1.62,0.0,12.6,0.0,0.0,0.0,0.0,0.0,27.29,41.39,40.76,0.85,596.7,mixed,5.0,22.0,5.3,50.13,6.01,36.29,20.61,1.25,0.78,617.58,,9.68,2.0,1.0,4.0,0.0,365.34
urban,moderate,5.0,19844.07,202.48,20.18,12.67,0.0,0.0,0.0,16.3,0.0,0.0,0.0,0.0,0.0,69.34,283.22,142.67,12.13,9029.84,vegan,0.0,0.0,5.27,79.53,9.68,48.27,36.46,1.49,1.31,1634.99,21.33,2.0,1.0,1.0,0.0,0.0,1966.2
urban,hot,3.0,30232.15,398.46,11.04,10.58,0.0,5.53,204.54,17.48,7.2,4.5,489.47,0.0,0.0,14.16,17.04,31.58,1.4,1152.33,vegetarian,0.0,21.0,4.17,58.9,6.76,83.84,29.49,1.43,0.71,1770.1,116.59,6.64,2.0,4.0,0.0,1.0,712.27
urban,moderate,2.0,68870.16,122.23,62.3,10.98,83.35,72.19,596.25,13.74,28.52,14.88,354.71,0.0,0.0,45.47,172.27,79.91,2.85,2039.31,mixed,3.0,,4.28,50.81,9.36,37.14,37.27,1.1,0.93,737.03,58.64,3.85,3.0,,0.0,1.0,729.91
suburban,hot,2.0,51816.56,270.08,64.32,9.66,115.1,33.75,517.88,,24.41,7.47,194.13,0.0,0.0,18.05,76.4,67.65,7.26,5199.21,non_vegetarian,7.0,23.0,4.21,30.97,9.34,74.58,32.11,2.01,1.11,496.39,117.79,0.06,3.0,1.0,1.0,0.0,1424.03
urban,moderate,1.0,18700.19,97.25,21.49,1.09,0.0,0.0,0.0,13.83,0.0,0.0,0.0,0.0,0.0,39.39,354.0,12.38,3.24,2141.83,vegetarian,0.0,14.0,3.08,44.71,9.79,25.3,37.87,1.52,1.38,1270.81,30.9,11.44,2.0,0.0,0.0,1.0,503.93
,moderate,4.0,41939.68,280.84,88.34,4.32,0.0,0.0,647.66,17.94,29.3,6.8,1298.22,0.0,0.0,77.42,102.91,119.5,1.85,1243.33,mixed,1.0,23.0,3.3,94.26,30.63,75.89,50.29,,6.1,,6.35,0.76,3.0,,0.0,2.0,764.36
suburban,moderate,3.0,78687.65,206.96,7.48,6.12,0.0,4.72,224.02,10.2,17.39,4.57,0.0,0.0,0.0,10.43,33.02,41.49,1.0,761.87,mixed,2.0,18.0,8.56,37.36,8.66,80.87,69.17,1.08,,1509.03,12.37,12.87,4.0,3.0,0.0,1.0,480.98
rural,cool,2.0,86709.36,224.65,148.6,,0.0,6.24,177.99,18.05,7.36,2.5,0.0,0.0,0.0,20.87,132.75,8.14,0.98,818.91,vegetarian,0.0,,1.79,42.06,8.9,58.51,17.8,1.25,1.69,995.49,8.25,144.93,3.0,2.0,3.0,1.0,443.49
